"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Stempelabgaben",2 143,,2 300,,2 425,,125,,,"5,4",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Mehrwertsteuer",22 561,,22 960,,23 770,,810,,,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,"Mineralölsteuer",5 005,,4 980,,5 045,,65,,,"1,3",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,"Mineralölsteuer",5 005,,4 980,,5 045,,65,,,"1,3",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,"Mineralölsteuer",5 005,,4 980,,5 045,,65,,,"1,3",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,"Tabaksteuer",2 295,,2 387,,2 170,,-217,,,"-9,1",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,"Biersteuer",113,,113,,113,,0,,,"0,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Übrige Verbrauchssteuern",7 414,,7 480,,7 328,,-152,,,"-2,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Automobilsteuer",369,,410,,390,,-20,,,"-4,9",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Nationalstrassenabgabe",356,,363,,370,,7,,,"1,9",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Schwerverkehrsabgabe",1 517,,1 500,,1 530,,30,,,"2,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Schwerverkehrsabgabe",1 517,,1 500,,1 530,,30,,,"2,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Schwerverkehrsabgabe",1 517,,1 500,,1 530,,30,,,"2,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Schwerverkehrsabgabe",1 517,,1 500,,1 530,,30,,,"2,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Verkehrsabgaben",2 242,,2 273,,2 290,,17,,,"0,7",,"Schwerverkehrsabgabe",1 517,,1 500,,1 530,,30,,,"2,0",,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Zölle",1 059,,990,,950,,-40,,,"-4,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Spielbankenabgabe",308,,350,,300,,-50,,,"-14,3",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Lenkungsabgaben",816,,964,,1 006,,42,,,"4,4",,,,,,,,,,,,,,,,,,,,,,,,,,
"Entwicklung der Einnahmen nach Kontengruppen","Rechnung","Voranschlag","Voranschlag","Differenz zu VA 2014","Mio. CHF","2013","2014","2015","absolut","%","Ordentliche Einnahmen",65 032,,66 245,,67 527,,1 282,,,"1,9",,,,,,,,,,,,,,"Fiskaleinnahmen",60 838,,62 270,,63 755,,1 485,,,"2,4",,"Lenkungsabgaben",816,,964,,1 006,,42,,,"4,4",,,,,,,,,,,,,,,,,,,,,,,,,,
